User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,session_duration_h,charge_duration_h,delay_duration_h,utilisation_rate,charging_rate_calc_kw
User_59,BMW i3,100.0,Station_55,Chicago,2024-01-03 10:00:00,2024-01-03 12:59:00,21.89299267514347,1.285283896923329,8.637821690612405,Morning,Saturday,80.22553380560572,64.66736188293022,148.41561166314776,5.073167724155329,7.0,DC Fast Charger,Casual Driver,2.9833333333333334,1.285283896923329,1.6980494364100045,0.430821417963127,17.03358513053047
User_61,Nissan Leaf,62.0,Station_97,Houston,2024-01-03 12:00:00,2024-01-03 14:22:00,21.82768817738645,2.082100007126398,36.06804149617966,Evening,Tuesday,33.255985091753644,51.50113226723436,48.044387156223145,38.65644395728205,7.0,Level 1,Casual Driver,2.3666666666666667,2.082100007126398,0.2845666595402685,0.8797605663914358,10.483496519224282
User_63,Hyundai Kona,124.31591138552656,Station_87,Houston,2024-01-03 14:00:00,2024-01-03 16:50:00,46.1951370011332,0.6505075790560018,30.86418085784876,Afternoon,Sunday,53.00518532661712,59.90164627311141,25.02725725569419,6.17125670947679,1.0,Level 2,Commuter,2.8333333333333335,0.6505075790560018,2.1828257542773315,0.22959091025505943,71.01398736686555
User_65,Nissan Leaf,50.0,Station_119,Los Angeles,2024-01-03 16:00:00,2024-01-03 18:42:00,76.93342189972203,2.1234202003251825,34.22830190454739,Night,Friday,27.1746153338806,92.14463369734484,295.8937220745894,7.9416880917232575,2.5918513275137545,DC Fast Charger,Casual Driver,2.7,2.1234202003251825,0.5765797996748177,0.7864519260463638,36.23089857011833
User_66,BMW i3,62.0,Station_208,Houston,2024-01-03 17:00:00,2024-01-03 18:46:00,59.25460166411963,1.2796206959579637,12.220438303566691,Night,Thursday,77.03697398688679,91.82927487145972,167.29757277309406,35.27145068625696,7.0,Level 2,Long-Distance Traveler,1.7666666666666666,1.2796206959579637,0.4870459707087029,0.7243136014856398,46.30637957895781
User_67,Nissan Leaf,100.0,Station_334,San Francisco,2024-01-03 18:00:00,2024-01-03 21:04:00,37.06292777850246,1.6090994326029475,37.87533457659361,Morning,Wednesday,7.520444726979813,67.79787265012489,98.14598101957088,16.483705935041975,2.0,Level 2,Long-Distance Traveler,3.066666666666667,1.6090994326029475,1.4575672340637194,0.5247063367183524,23.033335931607343
User_68,Nissan Leaf,85.0,Station_413,Los Angeles,2024-01-03 19:00:00,2024-01-03 21:30:00,67.69516175123809,0.8575824648349768,13.775619212920864,Afternoon,Saturday,22.48839981099202,86.77766611416524,81.28450037675881,-7.332648303750763,6.0,DC Fast Charger,Casual Driver,2.5,0.8575824648349768,1.6424175351650232,0.34303298593399073,78.93720374082574
User_69,BMW i3,75.0,Station_154,Los Angeles,2024-01-03 20:00:00,2024-01-03 22:37:00,16.41401693253662,1.702974822474663,21.667786643873225,Morning,Sunday,36.950283611109775,77.13616493524884,188.47148981831265,18.53871081800196,7.0,Level 1,Casual Driver,2.6166666666666667,1.702974822474663,0.9136918441920037,0.6508184034935018,9.638437818290662
User_72,Hyundai Kona,75.0,Station_67,Houston,2024-01-03 23:00:00,2024-01-04 00:36:00,61.13047583037784,0.947277208902377,37.14898172847161,Evening,Saturday,34.89904374917877,92.355661174546,58.85531551787028,7.662649708995332,1.0,DC Fast Charger,Long-Distance Traveler,1.6,0.947277208902377,0.6527227910976231,0.5920482555639855,64.53282656426471
User_73,Hyundai Kona,85.0,Station_343,Chicago,2024-01-04 00:00:00,2024-01-04 02:24:00,22.88203842151127,1.5694707135750048,10.709582024361996,Evening,Thursday,15.67448546968074,96.59770241767578,98.47402709278698,19.21316448676773,3.0,DC Fast Charger,Commuter,2.4,1.5694707135750048,0.8305292864249951,0.6539461306562521,14.579461868001108
User_74,Nissan Leaf,59.83272651224269,Station_413,Los Angeles,2024-01-04 01:00:00,2024-01-04 02:32:00,12.894887186031896,0.5815047780490367,15.197334165353636,Night,Friday,31.54918220388392,97.46254098173988,183.1712811493433,28.637604322914584,2.0,Level 1,Long-Distance Traveler,1.5333333333333334,0.5815047780490367,0.9518285552842968,0.3792422465537195,22.175032214343226
User_75,Hyundai Kona,85.0,Station_34,Houston,2024-01-04 02:00:00,2024-01-04 04:22:00,69.16916705566726,2.285242161327478,20.76646440802641,Afternoon,Wednesday,41.089044871443264,74.39951852877809,276.57481915586186,20.014324466284243,4.0,Level 1,Casual Driver,2.3666666666666667,2.285242161327478,0.08142450533918888,0.9655952794341456,30.26776252696453
User_78,BMW i3,75.0,Station_169,New York,2024-01-04 05:00:00,2024-01-04 08:40:00,31.218889683829406,3.340997592022919,17.60489531315022,Afternoon,Monday,39.51761676284298,71.27176463552543,242.48556290631956,39.83142977123109,3.0,Level 2,Commuter,3.6666666666666665,3.340997592022919,0.3256690746437476,0.9111811614607961,9.344182036637411
User_79,BMW i3,100.0,Station_151,Houston,2024-01-04 06:00:00,2024-01-04 09:55:00,30.651699818598622,1.0288186666188504,39.322054380129146,Evening,Friday,38.12132999285809,81.19721083979802,12.149516678078117,-4.932743443178868,1.0,DC Fast Charger,Casual Driver,3.9166666666666665,1.0288186666188504,2.887848000047816,0.2626771063707703,29.79310233486875
User_81,Hyundai Kona,48.0506947257829,Station_3,Los Angeles,2024-01-04 08:00:00,2024-01-04 11:05:00,51.67374779364138,0.6917553642371982,18.01181177893121,Afternoon,Saturday,55.07217407784221,62.93578010941694,222.2746666893461,2.5542438030517296,7.0,Level 2,Casual Driver,3.0833333333333335,0.6917553642371982,2.391577969096135,0.22435309110395615,74.6994536871026
User_82,Tesla Model 3,50.0,Station_314,San Francisco,2024-01-04 09:00:00,2024-01-04 12:21:00,35.9072426531086,2.7255608456585247,19.2835226965972,Night,Friday,48.88762425560186,43.05075612226932,93.85786768644309,33.076751459606555,6.0,Level 1,Casual Driver,3.35,2.7255608456585247,0.6244391543414753,0.8136002524353805,13.174258322027304
User_83,Hyundai Kona,85.0,Station_32,Chicago,2024-01-04 10:00:00,2024-01-04 13:20:00,41.60783353260332,0.8070687454194462,29.532932865621344,Afternoon,Tuesday,54.997649082294174,97.26161624347915,94.645250164602,17.737387789603858,3.0,Level 1,Commuter,3.3333333333333335,0.8070687454194462,2.526264587913887,0.24212062362583384,51.554261974274674
User_86,Tesla Model 3,100.0,Station_43,Chicago,2024-01-04 13:00:00,2024-01-04 16:26:00,21.65616411567424,1.8944268875741128,18.02550998683417,Afternoon,Wednesday,78.43462826424621,97.7254403635819,170.55772537142218,10.401511433472187,3.0,Level 1,Casual Driver,3.433333333333333,1.8944268875741128,1.5389064457592203,0.5517748216235281,11.431512220250315
User_89,BMW i3,85.0,Station_1,Los Angeles,2024-01-04 16:00:00,2024-01-04 17:56:00,33.07294950547435,1.4696595869919784,15.55083822587802,Evening,Wednesday,105.03222404185644,83.02347311843918,164.68289235141916,-6.514431826571196,1.0,Level 2,Long-Distance Traveler,1.9333333333333333,1.4696595869919784,0.46367374634135494,0.7601687518924026,22.50381639272419
User_91,Chevy Bolt,50.0,Station_270,San Francisco,2024-01-04 18:00:00,2024-01-04 21:41:00,28.440773917754164,1.0796586545757096,13.779804175546838,Night,Friday,13.667240803504384,96.3460346157945,398.3647747436511,27.813135549380647,0.0,Level 2,Long-Distance Traveler,3.683333333333333,1.0796586545757096,2.6036746787576233,0.29311999671738725,26.34237571034058
User_92,Tesla Model 3,62.0,Station_180,New York,2024-01-04 19:00:00,2024-01-04 22:52:00,68.57302471319414,2.9303906461796965,15.889414479213295,Evening,Saturday,50.31669101477427,93.89345034552564,191.45599448624304,37.89979105281139,4.0,Level 1,Commuter,3.8666666666666667,2.9303906461796965,0.9362760204869702,0.7578596498740594,23.400642778665603
User_93,Chevy Bolt,85.0,Station_224,Houston,2024-01-04 20:00:00,2024-01-04 23:34:00,65.431016913359,0.929486553755634,10.395657972388529,Night,Sunday,76.46681163744769,75.84995702645678,71.43600424010651,30.199709557192065,6.0,DC Fast Charger,Long-Distance Traveler,3.566666666666667,0.929486553755634,2.637180112911033,0.2606037066604581,70.39479662076003
User_95,Tesla Model 3,85.0,Station_103,San Francisco,2024-01-04 22:00:00,2024-01-05 01:51:00,7.930901450146639,2.3423957855284567,33.81843011264206,Evening,Tuesday,42.73907176379696,72.96602310099009,55.67750505100865,16.808358267905795,7.0,DC Fast Charger,Casual Driver,3.85,2.3423957855284567,1.5076042144715434,0.6084144897476511,3.3858075988458056
User_98,Nissan Leaf,85.0,Station_90,Los Angeles,2024-01-05 01:00:00,2024-01-05 03:33:00,31.046574961450595,0.6902816245406431,6.254545331359625,Night,Saturday,47.1578609567738,66.19348839519058,154.34561667139718,15.627395920888151,7.0,DC Fast Charger,Casual Driver,2.55,0.6902816245406431,1.8597183754593567,0.2706986762904483,44.976678876698976
User_99,Nissan Leaf,62.0,Station_226,San Francisco,2024-01-05 02:00:00,2024-01-05 05:47:00,15.91756323749268,3.348390650345465,9.531208380836189,Evening,Saturday,80.19872330540268,73.21652206981314,117.79183997954787,15.435807030838417,0.9252766613340968,DC Fast Charger,Casual Driver,3.783333333333333,3.348390650345465,0.4349426829878684,0.885037176302766,4.7537951510676955
User_101,BMW i3,77.29894528855995,Station_228,San Francisco,2024-01-05 04:00:00,2024-01-05 07:53:00,71.47764853216556,0.6525822262740804,11.363775646021429,Morning,Sunday,27.575010034358534,53.788025246062965,197.645675922734,28.97677092966469,3.0,DC Fast Charger,Casual Driver,3.8833333333333333,0.6525822262740804,3.2307511070592527,0.16804692522079323,109.53048620442415
User_105,Tesla Model 3,85.0,Station_209,New York,2024-01-05 08:00:00,2024-01-05 11:04:00,61.697438669843606,2.5255130370658327,22.48712027124098,Evening,Sunday,84.2736568755141,57.22115431322493,208.6484695678,28.312156710460712,6.0,Level 2,Commuter,3.066666666666667,2.5255130370658327,0.5411536296008341,0.8235368599127715,24.429665483542436
User_111,Tesla Model 3,62.0,Station_170,Los Angeles,2024-01-05 14:00:00,2024-01-05 17:27:00,27.42595097070096,0.9111517909550064,19.78138635678612,Evening,Tuesday,74.64716691235185,10.080074326064254,216.07027782313077,-4.153203087466903,5.0,Level 1,Long-Distance Traveler,3.45,0.9111517909550064,2.5388482090449935,0.26410196839275546,30.10030956747061
User_114,Chevy Bolt,85.0,Station_204,Los Angeles,2024-01-05 17:00:00,2024-01-05 18:57:00,29.16952953646135,1.837402025783315,9.16414808014515,Evening,Saturday,64.06837901017158,83.78854260869758,241.99817066158312,42.73966105258837,5.0,DC Fast Charger,Long-Distance Traveler,1.95,1.837402025783315,0.11259797421668494,0.9422574491196487,15.87542036372029
User_115,Tesla Model 3,85.0,Station_56,Houston,2024-01-05 18:00:00,2024-01-05 21:02:00,43.4453789766191,1.4058899107283944,34.67514514166657,Morning,Friday,55.70562012448279,52.80830822724293,38.19901103771869,19.86952895203637,5.0,Level 1,Casual Driver,3.033333333333333,1.4058899107283944,1.6274434226049388,0.46348019035002014,30.902404694055992
User_116,Hyundai Kona,100.0,Station_208,New York,2024-01-05 19:00:00,2024-01-05 21:34:00,26.8691096120868,2.463684938333577,17.54159529161413,Morning,Monday,28.17984729471636,54.56240134495012,289.5682377266553,7.791379352167198,3.0,Level 1,Long-Distance Traveler,2.566666666666667,2.463684938333577,0.10298172833309005,0.9598772487013935,10.906065623090962
User_119,Tesla Model 3,50.0,Station_15,Chicago,2024-01-05 22:00:00,2024-01-06 01:49:00,17.704737472368393,3.462571540834156,19.91512428981757,Afternoon,Tuesday,47.80623479100282,79.3715143442941,258.64567065665085,-9.34537521505764,7.0,DC Fast Charger,Commuter,3.816666666666667,3.462571540834156,0.3540951258325107,0.9072239844980321,5.113175934006321
User_120,Nissan Leaf,63.09631665342351,Station_62,Houston,2024-01-05 23:00:00,2024-01-06 00:20:00,47.71409590115245,1.1768393082458872,15.35252653215444,Night,Wednesday,49.537602623606446,57.93745966356943,214.4674793692331,34.27808118668334,1.0,DC Fast Charger,Casual Driver,1.3333333333333333,1.1768393082458872,0.15649402508744603,0.8826294811844154,40.544274453469505
User_121,Nissan Leaf,85.0,Station_155,Los Angeles,2024-01-06 00:00:00,2024-01-06 03:25:00,71.18526462073517,1.4256525513794889,5.138664199481509,Morning,Friday,36.884083700047405,73.96777838001219,276.22249249798386,-4.808919737189906,6.0,Level 1,Commuter,3.4166666666666665,1.4256525513794889,1.9910141152871776,0.4172641613793626,49.93170639778601
User_122,BMW i3,75.0,Station_284,Los Angeles,2024-01-06 01:00:00,2024-01-06 03:11:00,39.64439031543013,1.9257418407030744,6.965265890858126,Afternoon,Wednesday,20.417448539505852,57.50198821454384,154.34561667139718,22.572011579091168,6.0,Level 2,Casual Driver,2.183333333333333,1.9257418407030744,0.2575914926302587,0.8820191636807976,20.586554997920306
User_123,Hyundai Kona,62.0,Station_209,Chicago,2024-01-06 02:00:00,2024-01-06 05:47:00,24.84871287490711,3.3183683043720347,19.91298422854465,Morning,Wednesday,60.66782801513298,53.92638457958917,260.7073136359905,11.203464841549469,3.0,DC Fast Charger,Casual Driver,3.783333333333333,3.3183683043720347,0.46496502896129854,0.8771017544595686,7.488232346653112
User_125,Tesla Model 3,75.0,Station_494,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.41904928508166,3.1900131034328947,28.99874330581624,Evening,Friday,49.17384524132495,62.34186035083323,230.49427175789185,25.32047569840328,2.0,Level 1,Long-Distance Traveler,3.7,3.1900131034328947,0.5099868965671055,0.862165703630512,20.193976387043005
User_126,BMW i3,85.0,Station_187,New York,2024-01-06 05:00:00,2024-01-06 06:29:00,6.189015903017523,1.2918547116648724,20.86311304375001,Afternoon,Friday,34.60022195707441,101.67609865354004,275.741904170877,5.7273564896736655,1.0,Level 1,Casual Driver,1.4833333333333334,1.2918547116648724,0.19147862166846097,0.8709132887628354,4.790798723055671
User_129,Hyundai Kona,93.27378066607174,Station_130,Los Angeles,2024-01-06 08:00:00,2024-01-06 11:35:00,15.660564019843829,3.14065016250783,32.136662930622435,Afternoon,Wednesday,30.88322666455972,51.48089291088871,202.14155176693652,29.539063440210768,2.0,DC Fast Charger,Long-Distance Traveler,3.5833333333333335,3.14065016250783,0.4426831708255037,0.8764605104673013,4.986408294306414
User_130,Hyundai Kona,50.0,Station_127,Houston,2024-01-06 09:00:00,2024-01-06 12:53:00,35.55367093393553,3.536754115192,23.36793048019756,Night,Tuesday,85.49045253068678,74.66057197859945,275.57427410790336,26.133406798103643,4.0,Level 1,Commuter,3.8833333333333333,3.536754115192,0.3465792181413332,0.9107521326674678,10.052627289303492
User_136,Chevy Bolt,100.0,Station_89,Chicago,2024-01-06 15:00:00,2024-01-06 18:48:00,48.48756787108178,0.5639379356338684,7.600448838257698,Morning,Saturday,35.889037420116495,90.8523127201585,103.91165064214256,0.5341116925185432,7.0,Level 2,Long-Distance Traveler,3.8,0.5639379356338684,3.2360620643661315,0.1484047199036496,85.98032657012436
User_137,BMW i3,75.0,Station_215,Los Angeles,2024-01-06 16:00:00,2024-01-06 18:48:00,15.010165946159637,0.6486756832113033,13.72612322820337,Evening,Friday,84.23618039725056,77.85782098101181,220.20056239884676,19.98563673169685,6.0,Level 2,Commuter,2.8,0.6486756832113033,2.1513243167886964,0.23166988686117976,23.139708077002386
User_143,BMW i3,75.0,Station_203,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.28787199679972,2.0735530968912244,30.236758806054716,Night,Wednesday,61.8669056122019,92.68815020624268,208.75457770103316,-8.036309429298335,6.0,Level 1,Commuter,2.9166666666666665,2.0735530968912244,0.8431135697754422,0.7109324903627056,23.287502051042406
User_144,BMW i3,50.0,Station_74,Houston,2024-01-06 23:00:00,2024-01-07 02:18:00,78.69341922441535,2.8560625647309243,7.639601311112014,Evening,Tuesday,38.19062072851722,82.43448922749442,17.241597203507894,12.737924554170815,7.0,Level 1,Long-Distance Traveler,3.3,2.8560625647309243,0.4439374352690755,0.8654735044639165,27.553114625774743
User_147,BMW i3,100.0,Station_176,Los Angeles,2024-01-07 02:00:00,2024-01-07 05:01:00,74.28073484499863,1.0613444684528497,12.886505421507136,Evening,Thursday,66.00513379945605,82.71272303828141,35.47986919070103,4.761855467358831,7.0,Level 2,Casual Driver,3.0166666666666666,1.0613444684528497,1.955322198213817,0.3518268956197292,69.98739528296562
User_149,Nissan Leaf,50.0,Station_117,Los Angeles,2024-01-07 04:00:00,2024-01-07 06:37:00,74.94807969154884,2.0192284141917014,31.584446122739152,Morning,Tuesday,72.33754266978394,62.454642722835686,127.91083055401364,12.264703196884788,5.0,Level 2,Long-Distance Traveler,2.6166666666666667,2.0192284141917014,0.5974382524749653,0.7716796487356821,37.11718751815931
